1077,1578,1672,1232,1291,1388,2069,1562,1727,2769,,
1216,2052,1887,1440,1250,1269,1707,1810,1813,2901,,
1137,2263,1792,1400,1529,1585,1751,1808,2108,2984,,
1155,2060,2295,1292,1496,1624,1960,1973,2222,3102,,
1042,2170,2225,1344,1193,1536,1568,1862,2489,3217,,
888,2166,2058,1319,1296,1451,1921,1739,2548,3343,,
1008,2139,2194,1554,1295,1597,2957,1773,2614,3515,,
1161,2062,1698,1530,1126,1526,1801,1706,2806,3916,,
1304,1703,1451,1353,1327,1705,1570,1727,2693,5350,,
1586,1624,1279,1301,1346,2080,1460,1756,2573,5122,,
above is God mentions years 1915 - 1924,above is mentions years 1925 - 1934 ,above is mentions years 1935 - 1944,above is mentions years 1945 - 1954,above is mentions years 1955 - 1964,above is mentions years 1965 - 1974,above is mentions years 1975 - 1984,above is mentions years 1985 - 1994,above is mentions years 1995 - 2004,above is mentions years 2005 - 2014,below is total mentions in last 100 yrs,
1157.4,1981.7,1855.1,1376.5,1314.9,1576.1,1876.4,1771.6,2359.3,3621.9,18890.9,
above is average of ten years,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
below is fraction average/total,,,,,,,,,,just making sure added up equals 1 (below),
0.06126759445,0.1049023604,0.09820072098,0.07286577135,0.06960494206,0.08343170521,0.09932824799,0.09378060336,0.1248908204,0.1917272337,1,
,,,,,,,,,,,
"if whole bread is 11.647 inches long, how many inches is each percentage?",,,,,,,,,,just making sure equals 11.647 inches,
0.7135836726,1.221797792,1.143743797,0.8486676389,0.8106887602,0.9717290706,1.156876104,1.092262687,1.454603386,2.233047091,11.647,
1.428583673,2.650381464,3.794125261,4.6427929,5.45348166,6.425210731,7.582086835,8.674349523,10.12895291,12.362,,
,,,,,,,,,,,
,,,,,,,,,,,
what if i wanted to do one slice for each 100,,,188909,,,,,,,,
0.0057011577,0.008353228274,0.008850822354,0.006521658576,0.006833978265,0.007347453006,0.01095236331,0.008268531409,0.009141967826,0.01465785113,,
0.006436961712,0.01086237289,0.009988936472,0.007622717817,0.006616942549,0.006717520076,0.009036096745,0.009581332811,0.009597213473,0.01535660027,,
0.006018770943,0.01197931279,0.009486048838,0.007410975655,0.008093844126,0.008390283152,0.009269013123,0.009570745703,0.01115881191,0.01579596525,,
0.006114054915,0.01090472132,0.01214870652,0.006839271819,0.007919156843,0.00859673176,0.01037536592,0.01044418212,0.01176227708,0.01642060463,,
0.005515883309,0.01148701227,0.01177815774,0.007114536629,0.006315209969,0.008130899004,0.008300292734,0.009856597621,0.013175656,0.01702936334,,
0.004700675987,0.01146583805,0.01089413421,0.006982197778,0.006860446035,0.007680946911,0.01016891731,0.009205490474,0.01348797569,0.01769635115,,
0.005335902472,0.01132291209,0.01161405756,0.008226182977,0.006855152481,0.008453805801,0.01565303929,0.009385471312,0.01383735026,0.01860684245,,
0.00614581624,0.01091530843,0.008988454759,0.00809913768,0.005960541848,0.008077963464,0.009533690825,0.009030803191,0.01485371263,0.02072955762,,
0.006902794467,0.009014922529,0.007680946911,0.007162178615,0.00702454621,0.009025509637,0.008310879842,0.009141967826,0.01425554103,0.02832051411,,
0.008395576706,0.00859673176,0.006770455616,0.006886913805,0.007125123737,0.0110105924,0.007728588897,0.009295480893,0.01362031454,0.02711358379,,checking to make sure percentages add up to 1
,,,,,,,,,,,1
each year as a percentage of the image (11.647 inches),,,,,,,,,,,
0.06640138374,0.09729004971,0.103085528,0.07595775744,0.07959534485,0.08557578517,0.1275621754,0.09630358532,0.1064764993,0.1707199922,,
0.07497129306,0.126514057,0.1163411431,0.08878179441,0.07706752987,0.07823895632,0.1052434188,0.1115937833,0.1117787453,0.1788583233,,
0.07010062517,0.1395230561,0.1104840108,0.08631563345,0.09426900254,0.09772162787,0.1079561958,0.1114704752,0.1299666824,0.1839756073,,
0.0712103976,0.1270072892,0.1414959848,0.07965699887,0.09223441975,0.1001261348,0.1208418868,0.1216433891,0.1369952411,0.1912507821,,
0.0642434929,0.1337892319,0.1371802032,0.08286300812,0.07355325051,0.0947005807,0.09667350947,0.1147997925,0.1534568655,0.1983409949,,
0.05474877322,0.1335426158,0.1268839812,0.08132165752,0.07990361497,0.08945998867,0.1184373799,0.1072163476,0.1570944529,0.2061094019,,
0.06214725609,0.1318779571,0.1352689284,0.09581035313,0.07984196094,0.09846147616,0.1823109487,0.1093125844,0.1611636185,0.216713894,,
0.07158032174,0.1271305973,0.1046885326,0.09433065656,0.06942243091,0.09408404046,0.111038897,0.1051817648,0.173001191,0.2414371576,,
0.08039684716,0.1049968027,0.08945998867,0.08341789433,0.08181488971,0.1051201107,0.09679681752,0.1064764993,0.1660342863,0.3298490278,,
0.0977832819,0.1001261348,0.07885549656,0.08021188509,0.08298631616,0.1282403697,0.09001487489,0.108264466,0.1586358035,0.3157919104,,
,,,,,,,,,,,"checking to make sure it all equals length of baguette, 12.362 inches"
,,,,,,,,,,,12.362
,,,,,,,,,,,
where to slice the bread in photoshop (at what inch),,,,,,,,,,,
0.7754013837,1.519873722,2.747466992,3.864083019,4.716388245,5.533057446,6.546772907,7.672390421,8.774826022,10.2936729,,
0.8503726768,1.646387779,2.863808135,3.952864813,4.793455775,5.611296402,6.652016325,7.783984204,8.886604767,10.47253122,,
0.920473302,1.785910835,2.974292146,4.039180447,4.887724778,5.70901803,6.759972521,7.895454679,9.01657145,10.65650683,,
0.9916836996,1.912918125,3.115788131,4.118837446,4.979959197,5.809144165,6.880814408,8.017098068,9.153566691,10.84775761,,
1.055927192,2.046707356,3.252968334,4.201700454,5.053512448,5.903844745,6.977487917,8.131897861,9.307023556,11.04609861,,
1.110675966,2.180249972,3.379852315,4.283022111,5.133416063,5.993304734,7.095925297,8.239114208,9.464118009,11.25220801,,
1.172823222,2.312127929,3.515121244,4.378832464,5.213258024,6.09176621,7.278236246,8.348426793,9.625281628,11.4689219,,
1.244403544,2.439258527,3.619809776,4.473163121,5.282680455,6.185850251,7.389275143,8.453608558,9.798282819,11.71035906,,
1.324800391,2.544255329,3.709269765,4.556581015,5.364495344,6.290970361,7.486071961,8.560085057,9.964317105,12.04020809,,
1.422583673,2.644381464,3.788125261,4.6367929,5.44748166,6.419210731,7.576086835,8.668349523,10.12295291,12.356,,